dataset,run_name,version,timestamp,model,horizon,weather_scenario,model_uses_covariates,degradation_seed,num_weather_vars,n_folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,MASE_mean,MASE_std,sMAPE_mean,sMAPE_std,total_test_imputed,total_train_imputed,folds_with_imputed_test
seoul,seoul_v6,v6,2026-05-17T00:01:28.517124,TabPFN,6,clean_only,True,42,9,980,151.4059853462946,144.27353429657637,183.93057325356205,177.5740243098833,0.5327984158256429,0.5459174461664816,23.78575959650909,27.232264109389,295,33780,50
seoul,seoul_v6,v6,2026-05-17T00:04:49.653518,TabPFN,24,clean_only,True,42,9,245,194.56022114899693,123.1312895012537,270.86205348289553,168.6463911859303,0.6945534185974103,0.506308125795705,28.62948093744235,27.32282338712726,295,8418,13
seoul,seoul_v6,v6,2026-05-17T00:06:32.883293,TabPFN,48,clean_only,True,42,9,122,216.1229933568689,105.8935033003538,311.7216232157979,144.56350182885706,0.7716981514224699,0.4550164106818857,31.12785022268882,25.78828786117938,295,4161,13
seoul,seoul_v6,v6,2026-05-17T00:07:04.376936,TabPFN,168,clean_only,True,42,9,35,222.2533489118628,71.38205322490188,331.42580793115286,83.0080993277413,0.8129296337213707,0.4070223913580033,32.61327228464484,17.238473449882278,295,1180,7
seoul,seoul_v6,v6,2026-05-17T00:19:08.324629,TabPFN_NoWeather,6,clean_only,False,42,0,980,185.10829087341725,185.86881107811035,221.38536043851545,219.3974353083126,0.6476333303639027,0.6778159509032505,27.659412046622258,33.17943589132152,295,33780,50
seoul,seoul_v6,v6,2026-05-17T00:22:10.118158,TabPFN_NoWeather,24,clean_only,False,42,0,245,272.8914288426743,217.34383438591323,367.26111131936574,277.0089564680868,0.9562915942219586,0.7798540793845418,35.36644689572792,33.9027356338069,295,8418,13
seoul,seoul_v6,v6,2026-05-17T00:23:43.425235,TabPFN_NoWeather,48,clean_only,False,42,0,122,315.6625871449872,206.64949569537265,437.1533605908977,259.1577197577182,1.102817673044988,0.716244901399142,39.60721654829228,31.630638822731388,295,4161,13
seoul,seoul_v6,v6,2026-05-17T00:24:08.576421,TabPFN_NoWeather,168,clean_only,False,42,0,35,313.8958636617985,98.85071748365556,466.82929667613854,143.3630679742702,1.1044162366645016,0.379285384634132,39.470493613225976,15.903716618411003,295,1180,7
seoul,seoul_v6,v6,2026-05-17T03:09:34.843354,SARIMAX,6,degraded,True,42,9,980,275.5893639984795,176.0523910776953,324.9891388833871,201.98697518618468,0.947548874310753,0.623845126760667,44.05715077908063,41.92057728076352,295,33780,50
seoul,seoul_v6,v6,2026-05-17T03:49:51.687248,SARIMAX,24,degraded,True,42,9,245,393.9613554886777,250.2148053737888,481.3538947705548,289.70893078905834,1.3555083141094582,0.8418091989568421,55.94196190056434,45.64785744604461,295,8418,13
seoul,seoul_v6,v6,2026-05-17T04:11:08.584579,SARIMAX,48,degraded,True,42,9,122,464.198979359674,253.19049932495912,572.2947260662042,280.98487138637665,1.6264744153589654,0.9864268757288036,61.47644570888407,40.096031760712485,295,4161,13
seoul,seoul_v6,v6,2026-05-17T04:17:12.062757,SARIMAX,168,degraded,True,42,9,35,739.6497332443356,523.102526224791,864.42951696377,546.2435185223968,2.594119939907387,1.9216518710875257,76.1408581555247,37.11314696851971,295,1180,7
seoul,seoul_v6,v6,2026-05-17T04:26:53.678524,XGBoost,6,degraded,True,42,13,980,202.809766609166,175.36498037119208,244.0603458761865,202.6767717592417,0.7088556938603298,0.6448358287096161,30.07111102413446,33.62822500050286,295,33780,50
seoul,seoul_v6,v6,2026-05-17T04:29:26.421147,XGBoost,24,degraded,True,42,13,245,259.37209295143884,149.91786480083007,360.0805492304678,192.98887213716708,0.9098697656669475,0.5734458439144117,34.6756996783418,29.793254471657,295,8418,13
seoul,seoul_v6,v6,2026-05-17T04:30:49.798396,XGBoost,48,degraded,True,42,13,122,283.2849496486571,136.94452912966284,397.85551886237096,177.08865589293515,1.0047549435907095,0.5665302178423265,37.136185751820925,26.61132290565173,295,4161,13
seoul,seoul_v6,v6,2026-05-17T04:31:22.858289,XGBoost,168,degraded,True,42,13,35,310.50709574206337,141.17210235550928,443.5238729412194,166.27230955202262,1.1333313148152162,0.7310391205520701,40.04008235606825,17.284324030576254,295,1180,7
seoul,seoul_v6,v6,2026-05-17T06:37:40.818742,NeuralProphet_Untuned,6,degraded,True,42,9,980,1963.987194502192,33988.40598334128,2197.704452091039,38054.72146516907,6.434552674539704,99.47353566353785,80.60499352652002,38.50261447035852,295,33780,50
seoul,seoul_v6,v6,2026-05-17T07:09:17.899247,NeuralProphet_Untuned,24,degraded,True,42,9,245,455.9119707676424,410.7206612659491,582.1789881204872,501.8502540401611,1.623787826009898,1.7283982789048258,61.360156126800014,31.677877626774183,295,8418,13
seoul,seoul_v6,v6,2026-05-17T07:25:04.630424,NeuralProphet_Untuned,48,degraded,True,42,9,122,490.476004059116,179.85270554001306,635.7769268605489,227.19199079719965,1.752521236028221,0.8141936603153123,66.7961858874176,26.90965853762795,295,4161,13
seoul,seoul_v6,v6,2026-05-17T07:29:34.944534,NeuralProphet_Untuned,168,degraded,True,42,9,35,2343.264055491203,10699.471585739391,3077.227165975754,14079.127983314658,10.122086938253815,48.53023952067354,75.25551451914168,26.152972956510464,295,1180,7
seoul,seoul_v6,v6,2026-05-17T07:42:31.736281,TabPFN,6,degraded,True,42,9,980,244.4206685050004,226.1889876242916,299.9585715124653,265.26351095974326,0.8248112232558826,0.7205520212955349,35.85647737404591,30.49971923418619,295,33780,50
seoul,seoul_v6,v6,2026-05-17T07:45:59.516870,TabPFN,24,degraded,True,42,9,245,283.8307946536005,157.41172992704855,396.3589230799261,215.3770209032881,0.970449074661917,0.5423896067718832,40.40595490578234,27.87371595102553,295,8418,13
seoul,seoul_v6,v6,2026-05-17T07:47:38.830726,TabPFN,48,degraded,True,42,9,122,314.86683052941095,144.29648184959103,447.36696579495447,197.3631719420425,1.0795429879040086,0.4774710638092508,44.16829859231474,25.95820056394748,295,4161,13
seoul,seoul_v6,v6,2026-05-17T07:48:01.672250,TabPFN,168,degraded,True,42,9,35,339.1107260235313,126.4077820599209,476.29421145607,161.21488847737797,1.1765845171195946,0.4468255686894218,48.44799444927283,20.51046144856905,295,1180,7
washington,washington_v6,v6,2026-05-17T07:48:04.048279,Seasonal_Naive,6,clean_only,False,42,0,980,79.83146258503402,81.84488986461344,95.3157163928738,93.69630029049698,0.9637480108240633,0.9764252796448174,41.46084185338834,33.105473639881886,40,4664,11
washington,washington_v6,v6,2026-05-17T07:48:04.884125,Seasonal_Naive,24,clean_only,False,42,0,245,79.83146258503402,55.96702060035683,111.38448710921938,73.96587566181591,0.9686542608047234,0.6771498590804593,41.46084185338834,24.248899392493897,40,1166,6
washington,washington_v6,v6,2026-05-17T07:48:05.261662,Seasonal_Naive,48,clean_only,False,42,0,122,101.11543715846994,56.34489802278498,143.7143358709019,71.71217564854474,1.2262452131458887,0.6837602858079402,50.32508010200901,23.83455533476981,40,582,6
washington,washington_v6,v6,2026-05-17T07:48:05.507894,Seasonal_Naive,168,clean_only,False,42,0,35,93.50833333333334,25.23548652682234,148.55018485553072,30.3413336523136,1.0956568140729563,0.285268406923541,48.666873518806106,13.298579475124356,40,179,6
washington,washington_v6,v6,2026-05-17T07:50:03.260601,ARIMA,6,clean_only,False,42,0,980,128.77321933031408,49.282100625728006,157.9036371495127,66.62644540282453,1.562361674307824,0.5879391520552716,65.8644718955198,42.87343465755671,40,4664,11
washington,washington_v6,v6,2026-05-17T07:50:31.431834,ARIMA,24,clean_only,False,42,0,245,153.13084202633743,26.960643799526235,196.5698430372566,36.99578515353432,1.854820973289468,0.2969305986993959,72.287271531555,12.398015218542865,40,1166,6
washington,washington_v6,v6,2026-05-17T07:50:45.478723,ARIMA,48,clean_only,False,42,0,122,165.11115662575992,24.11158499216004,206.75369794379705,33.76221649479272,1.9986442113584788,0.2516797797207312,75.44367961309301,10.572677825857369,40,582,6
washington,washington_v6,v6,2026-05-17T07:50:49.978814,ARIMA,168,clean_only,False,42,0,35,171.8707466492434,20.91508542928318,212.0617316490324,28.347055741509507,2.014976226052638,0.1920307404146762,77.69694332875626,7.759355219247469,40,179,6
washington,washington_v6,v6,2026-05-17T10:11:25.453806,SARIMAX,6,clean_only,True,42,9,980,77.63723561196134,54.213880704171565,91.84292650099204,63.33395755326969,0.937760937166176,0.6436329444623987,51.57289835572386,42.728747331724,40,4664,11
washington,washington_v6,v6,2026-05-17T10:45:26.183141,SARIMAX,24,clean_only,True,42,9,245,91.61983962059568,42.68179061416334,118.82146181536515,52.20477872305779,1.1094303528199567,0.5115642288287784,54.421837831067634,18.343478832513256,40,1166,6
washington,washington_v6,v6,2026-05-17T11:01:14.340136,SARIMAX,48,clean_only,True,42,9,122,100.97492884071188,39.711142004926245,132.87493296753007,47.79620646343508,1.2254187204019942,0.4873381322565341,57.602689796905295,17.243926786247986,40,582,6
washington,washington_v6,v6,2026-05-17T11:05:53.580755,SARIMAX,168,clean_only,True,42,9,35,99.98077271952282,29.20595143080505,134.1959544813105,37.07152714253698,1.1765688188984782,0.3661821090403395,56.49000065232104,13.013487266648935,40,179,6
washington,washington_v6,v6,2026-05-17T11:17:28.627055,XGBoost,6,clean_only,True,42,13,980,40.08462269565179,34.20859511035624,49.200925028931685,41.681794101997546,0.4891450307744748,0.4234664366055012,25.99031213048572,22.7777558481292,40,4664,11
washington,washington_v6,v6,2026-05-17T11:20:26.700365,XGBoost,24,clean_only,True,42,13,245,53.92864095450563,28.839939364140864,76.89462376256499,40.43843085950869,0.662616625065051,0.3800623704200457,30.46408407406605,17.38817648160099,40,1166,6
washington,washington_v6,v6,2026-05-17T11:22:01.909027,XGBoost,48,clean_only,True,42,13,122,58.640502910954176,25.78389991079572,85.72652150967684,35.6458213670296,0.719809082345811,0.3427047550972677,32.88294531006451,16.228249533797225,40,582,6
washington,washington_v6,v6,2026-05-17T11:22:34.637157,XGBoost,168,clean_only,True,42,13,35,61.67660974631605,18.442318870736766,94.07639830802844,26.370106244107426,0.7322757654248698,0.2425307555030913,34.22703359360256,10.822097103955262,40,179,6
washington,washington_v6,v6,2026-05-17T11:24:03.462324,Prophet_Untuned,6,clean_only,False,42,0,980,101.75043690477592,55.689105157208445,121.46656633617316,62.654650390020365,1.2312666013011735,0.6665473742801377,63.329402059346165,44.72755795374668,40,4664,11
washington,washington_v6,v6,2026-05-17T11:24:24.856809,Prophet_Untuned,24,clean_only,False,42,0,245,100.04189820575117,28.101760461853104,130.5577918755449,33.278762952568194,1.2113365692054583,0.3338389184774138,62.49640965013628,20.843482954254924,40,1166,6
washington,washington_v6,v6,2026-05-17T11:24:35.863929,Prophet_Untuned,48,clean_only,False,42,0,122,103.86232584035696,22.86585133534212,136.2360096121215,26.389985371300508,1.2620806271744829,0.2952136706597587,63.95286974569487,19.9543642630359,40,582,6
washington,washington_v6,v6,2026-05-17T11:24:39.592092,Prophet_Untuned,168,clean_only,False,42,0,35,119.71272400640213,32.113495582960134,154.3798895671508,34.65191263205319,1.4270498333762158,0.4911610866728039,68.82210724885124,24.24134746612176,40,179,6
washington,washington_v6,v6,2026-05-17T13:32:37.354074,NeuralProphet_Untuned,6,clean_only,True,42,9,980,234.5095833521412,85.5305500203034,274.4701039329662,98.8887284952482,2.8276837474060987,1.0071711833184855,104.82030273903652,44.67091230978056,40,4664,11
washington,washington_v6,v6,2026-05-17T14:05:46.435300,NeuralProphet_Untuned,24,clean_only,True,42,9,245,129.01197099907665,45.08819715844563,167.09051442425485,56.365587730409416,1.560201545368321,0.5185293587201251,73.87783098233709,17.6117609337164,40,1166,6
washington,washington_v6,v6,2026-05-17T14:22:17.292568,NeuralProphet_Untuned,48,clean_only,True,42,9,122,150.69041998642678,39.6970651974891,195.63716659417923,49.65112315689583,1.818154457303531,0.4350471769605046,80.02443078740059,15.110423371946208,40,582,6
washington,washington_v6,v6,2026-05-17T14:27:02.439407,NeuralProphet_Untuned,168,clean_only,True,42,9,35,127.72148233588256,43.868616549821546,170.21661807097323,61.27568692686513,1.5063960650470851,0.5354802245010538,73.65623486641316,17.271071931950818,40,179,6
washington,washington_v6,v6,2026-05-17T16:28:53.123896,NeuralProphet_NoWeather_Untuned,6,clean_only,False,42,0,980,242.36676779771545,84.86772178684936,281.6349226119633,98.45535727929406,2.919111473954152,0.9895686324733628,107.9957369075265,42.84326736255703,40,4664,11
washington,washington_v6,v6,2026-05-17T17:00:19.647254,NeuralProphet_NoWeather_Untuned,24,clean_only,False,42,0,245,119.51569625991746,40.71389347272,156.0483923560122,52.4227697963417,1.4443844471771785,0.4798604804380665,69.90760158019322,14.890671733513148,40,1166,6
washington,washington_v6,v6,2026-05-17T17:15:35.215774,NeuralProphet_NoWeather_Untuned,48,clean_only,False,42,0,122,141.6840450027703,36.01346679087963,188.45514984232344,45.530438162076734,1.7076198147759345,0.3981484472026415,74.63515458348377,11.721790505773305,40,582,6
washington,washington_v6,v6,2026-05-17T17:19:58.546965,NeuralProphet_NoWeather_Untuned,168,clean_only,False,42,0,35,107.2928388398622,13.167244053316214,143.79965156321347,18.125031947265544,1.2652499477223913,0.1844424931976294,65.63104030906906,10.013937847799056,40,179,6
washington,washington_v6,v6,2026-05-17T17:33:36.801192,TabPFN,6,clean_only,True,42,9,980,39.67020042830584,39.18020946887054,49.74334865121762,49.11745950295498,0.4812247952295556,0.480002013390551,24.34600647451495,21.197191845530465,40,4664,11
washington,washington_v6,v6,2026-05-17T17:36:39.313247,TabPFN,24,clean_only,True,42,9,245,49.38233652881214,35.91515563505905,71.29918013933641,50.46290989493293,0.6011428545488127,0.4441829539499931,27.602385802041898,17.061214146796754,40,1166,6
washington,washington_v6,v6,2026-05-17T17:38:20.314407,TabPFN,48,clean_only,True,42,9,122,53.65973891301559,30.886527870972763,82.02512761463473,45.38754831915556,0.6577199870221653,0.4005403406686098,29.257550445356728,15.093035522864172,40,582,6
washington,washington_v6,v6,2026-05-17T17:38:50.977896,TabPFN,168,clean_only,True,42,9,35,50.557293066321584,21.33635665340476,81.70808372669012,30.095649345669937,0.5994166761861454,0.2820381891282799,28.39878657041516,9.94749599098724,40,179,6
washington,washington_v6,v6,2026-05-17T17:50:48.296799,TabPFN_NoWeather,6,clean_only,False,42,0,980,43.27135742582431,44.4308700686182,53.58914851430805,53.94171028118468,0.524194409964498,0.5365169095189057,25.580976326334785,22.603706823493056,40,4664,11
washington,washington_v6,v6,2026-05-17T17:53:37.862362,TabPFN_NoWeather,24,clean_only,False,42,0,245,57.080306689674345,39.468390056797176,81.38983763943376,55.50371139164185,0.6950771278882654,0.4835026902039605,30.13112732279188,19.124493855175643,40,1166,6
washington,washington_v6,v6,2026-05-17T17:55:05.740321,TabPFN_NoWeather,48,clean_only,False,42,0,122,61.57893514686107,33.72224902145349,93.39184030333848,49.16719271113877,0.7528619983852272,0.4203940440765144,31.63563880532892,17.15361106890374,40,582,6
washington,washington_v6,v6,2026-05-17T17:55:30.592191,TabPFN_NoWeather,168,clean_only,False,42,0,35,59.89972644703729,27.2674444320547,95.1344766413437,38.84269880677057,0.709184855080084,0.3361680596754378,30.89300930549564,13.128043975222932,40,179,6
washington,washington_v6,v6,2026-05-17T20:06:07.835859,SARIMAX,6,degraded,True,42,9,980,244.1275535582971,548.6473250809614,358.0603228617478,845.3452104147458,3.041892038537582,6.931157428283832,61.74928851589722,47.732822664279226,40,4664,11
washington,washington_v6,v6,2026-05-17T20:41:26.572834,SARIMAX,24,degraded,True,42,9,245,253.05949114136249,451.8661935157221,406.0735960981497,788.363271664832,3.1538461690012016,5.712299824373724,63.61894043831297,23.751733691956137,40,1166,6
washington,washington_v6,v6,2026-05-17T20:59:44.081678,SARIMAX,48,degraded,True,42,9,122,277.2672361968358,473.3405065088338,441.69747323702217,833.0817296388038,3.465800291508358,6.014184208631686,67.35461387789347,22.71188646272714,40,582,6
washington,washington_v6,v6,2026-05-17T21:04:46.356601,SARIMAX,168,degraded,True,42,9,35,291.7074600318414,521.3634169944509,458.9843019970274,901.1175038483474,3.5679901976272035,6.559830922380924,68.14064394064431,21.46383854737108,40,179,6
washington,washington_v6,v6,2026-05-17T21:16:10.200234,XGBoost,6,degraded,True,42,13,980,43.39442694210226,36.65854796827381,53.116985489534464,44.13122572631356,0.5284973683890883,0.4490663304863807,27.536386124962007,23.2556501332156,40,4664,11
washington,washington_v6,v6,2026-05-17T21:19:07.817250,XGBoost,24,degraded,True,42,13,245,57.16724921731392,26.595986829821346,81.74996552694414,37.77006220881183,0.6993614854870492,0.3460157704041841,32.122256442485146,16.355439480819744,40,1166,6
washington,washington_v6,v6,2026-05-17T21:20:40.007955,XGBoost,48,degraded,True,42,13,122,61.83265571706404,24.567566409604147,90.1795191266641,34.67949529741615,0.7577070844111027,0.3255609039999462,34.521095892472566,15.718210090481362,40,582,6
washington,washington_v6,v6,2026-05-17T21:21:12.029002,XGBoost,168,degraded,True,42,13,35,66.48704266683231,17.982581036495397,99.66224380967962,24.794410473771205,0.7887059290881374,0.2389565693369879,37.781237059037146,11.762625580381794,40,179,6
washington,washington_v6,v6,2026-05-17T23:28:48.172411,NeuralProphet_Untuned,6,degraded,True,42,9,980,289.03985920980267,415.9541320786679,347.13145210552364,494.60761971907175,3.5428639517601725,5.895675191672654,110.39995034596016,45.21980990190776,40,4664,11
washington,washington_v6,v6,2026-05-18T00:02:04.847006,NeuralProphet_Untuned,24,degraded,True,42,9,245,289.1774917875828,485.6121227796038,368.5628218684192,589.5536821648386,3.5880633668156383,6.123491618085187,92.45645255047134,35.10874276254516,40,1166,6
washington,washington_v6,v6,2026-05-18T00:18:36.584708,NeuralProphet_Untuned,48,degraded,True,42,9,122,399.20291438051424,773.992339861523,495.5147855965552,889.7275310282778,4.979408438384045,9.785812212667873,100.818906443594,33.19409627514915,40,582,6
washington,washington_v6,v6,2026-05-18T00:23:26.487213,NeuralProphet_Untuned,168,degraded,True,42,9,35,349.82979259617684,536.971812886933,441.57045830140737,665.7854922316795,4.257703201922567,6.885992087781583,99.698839137593,30.96599920453928,40,179,6
washington,washington_v6,v6,2026-05-18T00:36:35.259960,TabPFN,6,degraded,True,42,9,980,47.76558910036574,41.17390013943695,61.31758126226411,53.41540913668892,0.5782495106447877,0.5018895501015374,27.97852757405391,20.68624183516262,40,4664,11
washington,washington_v6,v6,2026-05-18T00:40:06.733878,TabPFN,24,degraded,True,42,9,245,57.07428816167676,32.37879136860595,85.19134426481457,46.508549610737504,0.6932246766213049,0.4010199924035929,31.11778831458201,16.00573467293314,40,1166,6
washington,washington_v6,v6,2026-05-18T00:41:51.106932,TabPFN,48,degraded,True,42,9,122,61.14737460949545,28.785473672780544,94.06529058195716,40.74766308247122,0.7466326824070806,0.3726387165529196,32.54067045473462,14.24577506602938,40,582,6
washington,washington_v6,v6,2026-05-18T00:42:22.934441,TabPFN,168,degraded,True,42,9,35,61.82752475122205,20.77944082228569,98.07007907371596,28.28862494695068,0.7294771109627611,0.2710215774714065,33.09070194707247,9.908557970994178,40,179,6
london,london_v6,v6,2026-05-18T00:42:25.322941,Seasonal_Naive,6,clean_only,False,42,0,980,375.5030612244898,443.7018399431814,459.8087980515054,530.4621190731831,0.9969159033666268,1.2063687916375212,35.00419419130191,31.75800104791256,0,0,0
london,london_v6,v6,2026-05-18T00:42:26.250912,Seasonal_Naive,24,clean_only,False,42,0,245,375.5030612244898,300.73337721273964,550.2267828105372,436.5264277522035,1.003338234462743,0.829236851134895,35.00419419130191,25.371050098330144,0,0,0
london,london_v6,v6,2026-05-18T00:42:26.588738,Seasonal_Naive,48,clean_only,False,42,0,122,471.1748633879782,267.0028014448115,736.5451882754937,408.7609205790566,1.25555816152426,0.7374254560241886,42.71646271499908,22.158833619380328,0,0,0
london,london_v6,v6,2026-05-18T00:42:26.832952,Seasonal_Naive,168,clean_only,False,42,0,35,446.88027210884354,120.8578968593576,820.7049060687075,136.5900550900446,1.1913773296338874,0.2968533692147344,40.241131368786725,9.319521406989022,0,0,0
london,london_v6,v6,2026-05-18T00:42:46.851086,ARIMA,6,clean_only,False,42,0,980,1123.6062863202314,807.7138933698643,1308.663283055463,901.6002543247456,2.95189316983717,2.067929034851204,97.23245434590342,41.86986296663259,0,0,0
london,london_v6,v6,2026-05-18T00:42:52.039991,ARIMA,24,clean_only,False,42,0,245,983.3897164267864,306.53435467011514,1335.9291596047049,423.1257820992729,2.584744578360252,0.7294047740821373,97.68259541813208,17.27993397509048,0,0,0
london,london_v6,v6,2026-05-18T00:42:54.766978,ARIMA,48,clean_only,False,42,0,122,984.4774667178848,280.1504647813056,1345.1524324782738,383.4595256770612,2.581608848428178,0.6283725197756114,97.31039693674975,16.11352350156571,0,0,0
london,london_v6,v6,2026-05-18T00:42:55.680842,ARIMA,168,clean_only,False,42,0,35,999.5799715764952,235.93886394118744,1404.530077797279,301.3070803316208,2.639674449504948,0.4513768032124254,99.0372812433282,9.193293690486918,0,0,0
london,london_v6,v6,2026-05-18T02:51:44.199181,SARIMAX,6,clean_only,True,42,9,980,448.9365135012766,381.81985014177405,524.7185105005208,452.2987859028278,1.186424693504059,1.0130215491797232,52.94667251750777,41.98750880372622,0,0,0
london,london_v6,v6,2026-05-18T03:24:19.084144,SARIMAX,24,clean_only,True,42,9,245,464.5880704199032,277.56473491343417,630.6804543022181,385.8629048676008,1.23453586408889,0.7555572258214789,55.31482229056601,28.95919651209432,0,0,0
london,london_v6,v6,2026-05-18T03:40:39.360845,SARIMAX,48,clean_only,True,42,9,122,626.6047285498836,306.7663931935806,863.4643307519357,389.00519221760254,1.6548721557204844,0.7964238785501189,68.95868511770986,29.87359724562352,0,0,0
london,london_v6,v6,2026-05-18T03:45:14.568359,SARIMAX,168,clean_only,True,42,9,35,879.2773271365859,561.2741450909857,1129.338567529372,607.3611387699873,2.3062914166614283,1.3316211700328655,89.23944865273387,38.09816030571085,0,0,0
london,london_v6,v6,2026-05-18T04:35:55.777086,XGBoost,6,clean_only,True,42,13,980,204.60269645338968,233.99430260730776,253.5691262940972,281.5095242852443,0.5469171926670268,0.6687370546708291,20.58183764201756,19.44188323711872,0,0,0
london,london_v6,v6,2026-05-18T04:48:51.482007,XGBoost,24,clean_only,True,42,13,245,233.7778910065184,172.64635003850478,351.1097001010389,255.49492240942084,0.628618901002263,0.5173142694291647,22.367424881839444,16.230337788351182,0,0,0
london,london_v6,v6,2026-05-18T04:55:26.233757,XGBoost,48,clean_only,True,42,13,122,245.11785726835487,150.74268280063197,384.0414866187929,236.0883369731199,0.6578350548777097,0.4462629157313971,23.18306814896869,14.846757553432358,0,0,0
london,london_v6,v6,2026-05-18T04:57:29.673265,XGBoost,168,clean_only,True,42,13,35,249.53721811852483,105.70717267720975,421.0597575275731,177.4714872744129,0.6792071019479272,0.3461857797600313,23.91876189777732,11.158983006013818,0,0,0
london,london_v6,v6,2026-05-18T04:58:59.417177,Prophet_Untuned,6,clean_only,False,42,0,980,538.9276284774033,305.3134551806044,659.7461010508327,357.5630509173801,1.4292011241135354,0.822702500001181,64.59772104181613,43.42037897434537,0,0,0
london,london_v6,v6,2026-05-18T04:59:21.545028,Prophet_Untuned,24,clean_only,False,42,0,245,535.3420938065757,159.56517420353453,723.7424918636889,187.0232703459912,1.4209534028387134,0.4369476430053872,63.73225207849094,19.04713012230981,0,0,0
london,london_v6,v6,2026-05-18T04:59:32.966228,Prophet_Untuned,48,clean_only,False,42,0,122,558.9804484641874,157.1282386734694,755.5264644044073,181.6575999542671,1.4817373563227771,0.4153141187515602,65.27581691480137,18.03428866556572,0,0,0
london,london_v6,v6,2026-05-18T04:59:36.697042,Prophet_Untuned,168,clean_only,False,42,0,35,629.4682079011549,202.36886233107376,831.5532424710326,229.0553013192965,1.6728839157228603,0.4754880429188269,68.58764659218016,17.282101798049258,0,0,0
london,london_v6,v6,2026-05-18T07:06:16.355626,NeuralProphet_Untuned,6,clean_only,True,42,9,980,1224.7106084706022,553.1633031717183,1457.4543640539257,660.7290730488129,3.244978992298668,1.5712503716418116,104.04123834755138,39.11696512793901,0,0,0
