dataset,run_name,version,timestamp,model,horizon,weather_scenario,model_uses_covariates,degradation_seed,num_weather_vars,n_folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,MASE_mean,MASE_std,sMAPE_mean,sMAPE_std,total_test_imputed,total_train_imputed,folds_with_imputed_test
washington,washington_v5,v5,2026-03-16T08:16:07.981883,Seasonal_Naive,168,clean_only,False,42,0,20,93.1407738095238,24.38972642432786,148.75221055561002,30.80079556731265,1.1105737957402546,0.287738004796901,50.58257824413173,14.043654889570908,40,340,6
washington,washington_v5,v5,2026-03-16T08:16:08.972060,ARIMA,6,clean_only,False,42,0,20,240.80229268783424,120.63121652269524,282.6900832665124,123.35637730918548,2.957584871437627,1.4831592143343832,96.48032285189056,51.9092938081188,0,76,0
washington,washington_v5,v5,2026-03-16T08:16:10.019202,ARIMA,24,clean_only,False,42,0,20,201.5499338708049,36.16095690436302,259.3657412144882,51.50317757660994,2.4636165311809,0.4429655098809312,90.35932595610448,13.907910037867792,0,59,0
washington,washington_v5,v5,2026-03-16T08:16:11.103248,ARIMA,48,clean_only,False,42,0,20,214.09509384087823,30.55080291645745,280.64159238795787,41.29878105254789,2.604570885403173,0.3599585140223059,94.39703606372808,11.07180579590905,0,49,0
washington,washington_v5,v5,2026-03-16T08:16:12.246912,ARIMA,168,clean_only,False,42,0,20,189.5914542918858,50.16454306532959,254.74720907213023,64.50718388972193,2.2601927979649377,0.5932571781383338,103.15112016569113,13.94054041079736,40,340,6
washington,washington_v5,v5,2026-03-16T08:33:02.835408,SARIMAX,6,clean_only,True,42,9,20,98.18394094857094,46.43204712711094,113.19119329750563,52.41355088756967,1.2060480384964722,0.5718221901490061,60.81102122379782,52.55286858747426,0,76,0
washington,washington_v5,v5,2026-03-16T08:47:31.753590,SARIMAX,24,clean_only,True,42,9,20,95.61477817967818,43.99152245283038,124.80276968099338,50.40921799879931,1.169253826660367,0.5407907609701507,54.10676660811824,19.69033902313726,0,59,0
washington,washington_v5,v5,2026-03-16T09:01:06.521836,SARIMAX,48,clean_only,True,42,9,20,112.9792883070634,56.78382365848747,145.67796537907714,57.50836119698943,1.373207996193205,0.6810947926465956,62.23133346716892,30.38403121368964,0,49,0
washington,washington_v5,v5,2026-03-16T09:19:11.110889,SARIMAX,168,clean_only,True,42,9,20,167.72553886954375,115.62370335403814,210.6470174775461,118.08418308257338,1.9989231195379085,1.3670729557425143,98.49515415562216,47.17135336810145,40,340,6
washington,washington_v5,v5,2026-03-16T09:19:45.557827,XGBoost,6,clean_only,True,42,13,20,29.79041415055593,28.815607306719407,38.22398477421001,40.1425016149987,0.3657969990879091,0.3535057414011094,17.366295015719224,13.551075452749355,0,76,0
washington,washington_v5,v5,2026-03-16T09:20:20.380522,XGBoost,24,clean_only,True,42,13,20,37.630356917778656,19.2882191133742,56.77275937199803,31.263144661565164,0.4603875025731193,0.2373265041937366,18.91763956245785,7.233187285976342,0,59,0
washington,washington_v5,v5,2026-03-16T09:20:56.097525,XGBoost,48,clean_only,True,42,13,20,43.61024662256241,21.90146828531028,68.86880161066024,34.89588445688527,0.5307985607245747,0.2649614671190672,20.801069825533947,9.6473966742415,0,49,0
washington,washington_v5,v5,2026-03-16T09:21:37.068356,XGBoost,168,clean_only,True,42,13,20,51.38947424998596,19.70435451161842,81.16451177872686,29.95831544595777,0.6135255653418088,0.2342727515377993,30.599099609600508,15.70345112244666,40,340,6
washington,washington_v5,v5,2026-03-16T09:22:11.941448,TabPFN,6,clean_only,True,42,9,20,21.09053335587184,15.642784792213453,26.02069485783792,19.498354306700648,0.2590104257349331,0.191473792183202,12.65414246908668,9.771581870372922,0,76,0
washington,washington_v5,v5,2026-03-16T09:22:46.867103,TabPFN,24,clean_only,True,42,9,20,32.40349605182807,18.56680282700629,48.29399482996053,26.88982038617514,0.3959300705409733,0.226846459339551,16.413043461870963,7.65998840840353,0,59,0
washington,washington_v5,v5,2026-03-16T09:23:21.943416,TabPFN,48,clean_only,True,42,9,20,32.74009406218926,11.59826093993372,50.97757211335774,19.91220918287536,0.3986884620090911,0.1416637765942541,16.629743129642787,5.56593334975967,0,49,0
washington,washington_v5,v5,2026-03-16T09:23:57.554386,TabPFN,168,clean_only,True,42,9,20,40.998316571684114,18.186999951779967,66.40569153080308,26.717805128242343,0.4891015725230295,0.2154379689902456,25.72931640571475,12.598351378216924,40,340,6
washington,washington_v5,v5,2026-03-16T09:24:25.151602,TabPFN_NoWeather,6,clean_only,False,42,0,20,26.649506676197053,25.569055022062603,32.402025651262726,32.58276630483406,0.327376220281403,0.3134775719353946,14.433425569666728,10.76958869405273,0,76,0
washington,washington_v5,v5,2026-03-16T09:24:53.054161,TabPFN_NoWeather,24,clean_only,False,42,0,20,38.84810230731965,26.48006783549644,58.77976475023636,38.06258360464306,0.4753055587355513,0.325533137895149,18.599739954099856,10.321666869705208,0,59,0
washington,washington_v5,v5,2026-03-16T09:25:21.293301,TabPFN_NoWeather,48,clean_only,False,42,0,20,46.54500109950702,28.088295822476347,74.16609151467966,42.92902736624221,0.5662272574300903,0.3398826974185278,21.310675607084896,10.97030914744121,0,49,0
washington,washington_v5,v5,2026-03-16T09:25:49.369725,TabPFN_NoWeather,168,clean_only,False,42,0,20,53.43578814601615,17.98414208824114,88.72457045068535,28.185414506999862,0.6375048348757056,0.2130637095062333,30.45822909671157,14.751936556094014,40,340,6
washington,washington_v5,v5,2026-03-16T09:42:44.436661,SARIMAX,6,degraded,True,42,9,20,224.5817911225719,115.98929846817244,294.5566499448008,166.63392029252157,2.757762034550465,1.4242064636916596,95.62703294433192,49.41927350151667,0,76,0
washington,washington_v5,v5,2026-03-16T09:57:03.433611,SARIMAX,24,degraded,True,42,9,20,164.4718430707315,76.31273999627558,232.84376872340823,116.06181412199597,2.01349251929171,0.9415221765569824,79.3859813684049,27.987559117156323,0,59,0
washington,washington_v5,v5,2026-03-16T10:10:49.535650,SARIMAX,48,degraded,True,42,9,20,168.64705709752317,90.7278243971791,222.05918851579383,117.81095540742972,2.055436321047402,1.1124201495637054,79.33152907369762,32.78600031205516,0,49,0
washington,washington_v5,v5,2026-03-16T10:29:02.147100,SARIMAX,168,degraded,True,42,9,20,417.2611035635029,398.3980469543935,608.8936753189191,618.2741842700353,4.983745300852318,4.753184076491632,108.92301680026443,39.345787335600896,40,340,6
washington,washington_v5,v5,2026-03-16T10:29:44.071180,XGBoost,6,degraded,True,42,13,20,35.869152100880946,31.549225961626085,46.0710310045414,43.52350983322716,0.4405156999113188,0.3870705581084581,18.449717134798668,12.834892779509447,0,76,0
washington,washington_v5,v5,2026-03-16T10:30:19.375918,XGBoost,24,degraded,True,42,13,20,45.73435627867778,17.85721843023461,67.28072479422035,29.15671197885588,0.5595392510652509,0.220424512536029,21.486853855450256,6.493125698778798,0,59,0
washington,washington_v5,v5,2026-03-16T10:30:55.287898,XGBoost,48,degraded,True,42,13,20,51.42845530832807,21.86491730976257,79.74688181987656,33.901045121164124,0.6257586211907272,0.2640324784170275,23.94278982834052,9.535329350219213,0,49,0
washington,washington_v5,v5,2026-03-16T10:31:36.245274,XGBoost,168,degraded,True,42,13,20,58.15854160947104,15.645256208549547,89.63392113673396,23.596122363743344,0.6944520097997393,0.1865788823847858,33.47848624354205,14.337123100377209,40,340,6
washington,washington_v5,v5,2026-03-16T10:32:10.948397,TabPFN,6,degraded,True,42,9,20,40.615993920962026,33.18551736107668,50.13419607893645,40.17984540511547,0.4989843467332817,0.407968241732502,18.93966947044256,10.973418229148503,0,76,0
washington,washington_v5,v5,2026-03-16T10:32:45.800047,TabPFN,24,degraded,True,42,9,20,47.52288717925548,17.75694805147275,71.61354775384191,27.252203147246668,0.5806688950659498,0.2160873554757423,21.81110253302409,8.561514060828724,0,59,0
washington,washington_v5,v5,2026-03-16T10:33:20.953259,TabPFN,48,degraded,True,42,9,20,48.98585781504711,14.518610283079209,74.65156818210978,22.910948799136307,0.5961819674180775,0.1759337409363237,22.899193690022205,6.855750643182171,0,49,0
washington,washington_v5,v5,2026-03-16T10:33:56.635001,TabPFN,168,degraded,True,42,9,20,57.53711661618381,16.20933984675686,89.73462445665793,23.489898120600973,0.6864574924842555,0.1916897204566929,32.71445141779748,11.60814494470859,40,340,6
london,london_v5,v5,2026-03-16T10:34:02.412549,Seasonal_Naive,6,clean_only,False,42,0,20,346.1083333333333,349.4301471033636,406.83470341500407,394.9958015729251,0.8991814829855447,0.9077991623943512,27.944302569727768,23.284587584355823,0,0,0
london,london_v5,v5,2026-03-16T10:34:03.203948,Seasonal_Naive,24,clean_only,False,42,0,20,385.36875,311.7161248387166,553.8828784273076,444.7653539474656,0.9898016808545376,0.8008525351487419,31.364383930835945,24.94393503446804,0,0,0
london,london_v5,v5,2026-03-16T10:34:03.416865,Seasonal_Naive,48,clean_only,False,42,0,20,475.9208333333334,297.95726134294546,755.1174333702288,454.5371312341297,1.2035909100392053,0.7496415807824882,36.350041527125015,21.158396279309308,0,0,0
london,london_v5,v5,2026-03-16T10:34:03.634407,Seasonal_Naive,168,clean_only,False,42,0,20,379.216369047619,82.8197468416954,762.3621925752589,134.09113726742132,0.968902620290922,0.2143946626935516,37.44627015624519,6.1604224632757,0,0,0
london,london_v5,v5,2026-03-16T10:34:07.451562,ARIMA,6,clean_only,False,42,0,20,1135.962401103832,705.2083991994332,1312.2745660882672,754.6112977570907,2.95489812253833,1.8404680143021084,95.92266304788905,43.82444110356805,0,0,0
london,london_v5,v5,2026-03-16T10:34:11.263729,ARIMA,24,clean_only,False,42,0,20,1024.6039311324234,251.32029316704865,1372.4657381651743,369.1226112286671,2.6317657004636263,0.6465240165125543,88.56686429813145,12.494146263248185,0,0,0
london,london_v5,v5,2026-03-16T10:34:14.880253,ARIMA,48,clean_only,False,42,0,20,1065.2208785330918,240.64173079013,1460.4149260731845,342.4391326901792,2.692822345413231,0.6007111102344325,90.73935669522028,13.40013586567818,0,0,0
london,london_v5,v5,2026-03-16T10:34:18.554009,ARIMA,168,clean_only,False,42,0,20,859.7040588097077,197.63380482443776,1233.178151480329,263.0793690222997,2.1853792674496995,0.4557677711653545,91.87429221371292,5.197965865048162,0,0,0
london,london_v5,v5,2026-03-16T12:13:23.709203,SARIMAX,6,clean_only,True,42,9,20,356.0464977468911,219.8078490143662,412.3599467867617,252.29795532836783,0.9244483275814442,0.5669335398170859,45.350704866004456,38.04786572192759,0,0,0
london,london_v5,v5,2026-03-16T13:54:23.351600,SARIMAX,24,clean_only,True,42,9,20,750.0924988184067,448.8558963335972,940.3037685775246,521.0693358610347,1.9231153157531395,1.1450139116004088,70.02383781207406,32.40567269093697,0,0,0
london,london_v5,v5,2026-03-16T15:36:28.202454,SARIMAX,48,clean_only,True,42,9,20,1160.012866264315,656.9199470132212,1402.4650307316504,727.6639269655436,2.927369380915294,1.6498885450755898,94.86246954210192,36.43400468422708,0,0,0
london,london_v5,v5,2026-03-16T17:23:02.433952,SARIMAX,168,clean_only,True,42,9,20,1267.3932333890457,919.4092114847236,1531.0861181652351,969.7635176285625,3.2272663067744034,2.273762327400096,110.05315209235089,36.78239447346924,0,0,0
london,london_v5,v5,2026-03-16T17:23:28.510956,XGBoost,6,clean_only,True,42,13,20,123.0021024386088,96.2903500169944,151.10915712652343,119.01019464244573,0.3191699106509016,0.2486204006003501,13.553092059462472,9.268549990848458,0,0,0
london,london_v5,v5,2026-03-16T17:23:54.854861,XGBoost,24,clean_only,True,42,13,20,224.0668312907219,111.4551093482657,337.49092362455724,164.1113518019832,0.5751907684417283,0.2848428804581175,19.48766722378015,9.44243785779672,0,0,0
london,london_v5,v5,2026-03-16T17:24:21.932565,XGBoost,48,clean_only,True,42,13,20,204.88056774338088,93.61825513384905,315.84609862354944,149.27080654406467,0.519304575439069,0.2403803746988316,18.21794834600413,8.964813693678881,0,0,0
london,london_v5,v5,2026-03-16T17:24:52.624017,XGBoost,168,clean_only,True,42,13,20,217.22590631186253,110.74904215565448,354.8312030458386,188.1270475361767,0.561260248785799,0.3103317359902529,24.467875306853443,13.611990637702844,0,0,0
london,london_v5,v5,2026-03-16T17:25:28.067084,TabPFN,6,clean_only,True,42,9,20,162.63961222966515,147.1678338180014,201.2390870533138,185.4978921142873,0.422358471097046,0.3816429076927357,14.769638383451229,10.67703923348767,0,0,0
london,london_v5,v5,2026-03-16T17:26:03.718406,TabPFN,24,clean_only,True,42,9,20,170.89492852687837,86.07327135463316,260.50535239157955,143.47663855221853,0.439070678722505,0.2214491621765382,14.515933352912366,6.4150064794516615,0,0,0
london,london_v5,v5,2026-03-16T17:26:38.852624,TabPFN,48,clean_only,True,42,9,20,156.85606072743732,67.86614688880051,243.35104877538296,116.58895892752432,0.3975716134462784,0.1749093114695573,13.3173371235011,5.902069163358172,0,0,0
london,london_v5,v5,2026-03-16T17:27:13.185637,TabPFN,168,clean_only,True,42,9,20,162.45458194244475,85.80149078152768,277.5494768930104,141.653002574329,0.4195319388368116,0.2423515813368853,18.155464738056533,10.28693346123688,0,0,0
london,london_v5,v5,2026-03-16T17:27:38.965382,TabPFN_NoWeather,6,clean_only,False,42,0,20,250.6391797065735,279.51446431591376,293.6217895152246,304.17717403726306,0.6516381552769515,0.7283787514585859,19.835230826603684,15.596553786180564,0,0,0
london,london_v5,v5,2026-03-16T17:28:05.756530,TabPFN_NoWeather,24,clean_only,False,42,0,20,259.76857395172124,181.0869658500869,385.2350580048589,283.19659955560826,0.6675452891594705,0.4666605970691061,20.461053234509155,13.854398748768984,0,0,0
london,london_v5,v5,2026-03-16T17:28:32.571551,TabPFN_NoWeather,48,clean_only,False,42,0,20,247.9522692203521,162.1999154114704,386.6949553175256,249.16317104937784,0.6299288083447706,0.4201456454240614,18.50068656791285,10.85315537507629,0,0,0
london,london_v5,v5,2026-03-16T17:29:01.051408,TabPFN_NoWeather,168,clean_only,False,42,0,20,219.50576613006143,99.2087452227384,375.1654420482057,181.1054087396748,0.564861303420571,0.271436665383532,23.519344105717835,10.976018451594838,0,0,0
london,london_v5,v5,2026-03-16T19:08:04.558143,SARIMAX,6,degraded,True,42,9,20,624.7873766148775,332.1470311285419,745.7984306428101,355.3759495310118,1.6241583695809,0.8657562478489412,64.43873626676194,37.98846173792038,0,0,0
london,london_v5,v5,2026-03-16T20:49:13.513695,SARIMAX,24,degraded,True,42,9,20,906.0790744976648,439.786189039536,1109.388921153717,511.1294159207903,2.3256396619224105,1.1241877862968923,80.80151971317366,30.65774132895588,0,0,0
london,london_v5,v5,2026-03-16T22:39:15.602923,SARIMAX,48,degraded,True,42,9,20,1351.8733407402324,600.8040520537073,1648.5460790982768,674.7838042068621,3.414405874793516,1.5066585200248113,104.94539756827064,31.720679510938524,0,0,0
london,london_v5,v5,2026-03-17T00:36:13.708453,SARIMAX,168,degraded,True,42,9,20,1586.972695455905,828.5262679929208,1959.8993888388864,880.534394793371,4.03555051493033,2.0221581112494795,122.89868053415653,26.4456539638374,0,0,0
london,london_v5,v5,2026-03-17T00:36:41.418040,XGBoost,6,degraded,True,42,13,20,132.2984406789144,95.30460778504042,165.6280237868683,128.12066871220358,0.3440302552215025,0.2480187784366032,15.697811080019344,12.45470182787555,0,0,0
london,london_v5,v5,2026-03-17T00:37:09.629456,XGBoost,24,degraded,True,42,13,20,246.1078444202741,121.84366197031716,365.7976684171096,176.33281564670372,0.63188999322849,0.3115029366993717,21.492935363791496,9.728830876246882,0,0,0
london,london_v5,v5,2026-03-17T00:37:38.416219,XGBoost,48,degraded,True,42,13,20,246.5037182251612,78.44055139441961,388.21909821177377,122.53570896899429,0.6239284721022257,0.2003180839864225,21.03265948553861,8.66703683419191,0,0,0
london,london_v5,v5,2026-03-17T00:39:21.889401,XGBoost,168,degraded,True,42,13,20,286.0937355192644,68.04537672469118,469.24733297065904,119.3971909631492,0.7349070027092165,0.1954584822731617,30.7560610084696,10.300672361683928,0,0,0
london,london_v5,v5,2026-03-17T00:39:59.080913,TabPFN,6,degraded,True,42,9,20,212.9502098083496,124.7503279446956,299.975583498674,192.645745258116,0.5535563791119749,0.3244284587164293,19.16815310670808,8.17835214704615,0,0,0
london,london_v5,v5,2026-03-17T00:40:34.707294,TabPFN,24,degraded,True,42,9,20,235.6081142663956,102.04083426706406,362.2030601673309,165.52669079490954,0.6051586652909483,0.2622692461935397,19.70433525222112,7.269908798007996,0,0,0
london,london_v5,v5,2026-03-17T00:41:12.737703,TabPFN,48,degraded,True,42,9,20,216.82541166941323,74.47173493422686,341.2401371217111,128.48948993189484,0.5487054363050972,0.1897468697296758,18.39709850773301,6.354893614198843,0,0,0
london,london_v5,v5,2026-03-17T00:41:54.314101,TabPFN,168,degraded,True,42,9,20,228.440474046412,65.3477323580059,384.5554350955146,114.56597523149988,0.5864634948369457,0.1861117091615274,25.304429374927,7.78998606684665,0,0,0
seoul,seoul_v5,v5,2026-03-17T18:40:33.989381,Prophet,6,clean_only,False,42,0,20,317.9385452704888,156.15150022116373,350.4701955442061,161.28782610501926,1.1016969855314394,0.5389470322299857,29.16167622474613,12.654334078768288,0,960,0
seoul,seoul_v5,v5,2026-03-17T18:40:46.800311,Prophet,24,clean_only,False,42,0,20,293.4767723494058,35.1351506216858,358.8095595361825,45.833769969065685,1.0057547931635065,0.1250599268189267,34.814143561389244,9.169817703853711,0,960,0
seoul,seoul_v5,v5,2026-03-17T18:40:58.553786,Prophet,48,clean_only,False,42,0,20,277.2678831920842,43.760463623064695,343.214849927164,54.91736642246457,0.9364889582040564,0.1558370190523606,33.54163802913841,8.426301280626342,0,960,0
seoul,seoul_v5,v5,2026-03-17T18:41:15.249613,Prophet,168,clean_only,False,42,0,20,445.3031021082764,211.6285917777843,551.9035383119317,237.111463471932,1.4278932002903657,0.6468826435260745,65.05788281396568,35.893628660708444,247,2369,5
