MAE,RMSE,MASE,sMAPE,dataset,run_name,timestamp,fold,model,horizon,weather_scenario,model_uses_covariates,degradation_seed,num_weather_vars,test_imputed,train_imputed
498.2202380952381,737.3498999796501,2.3676787662099192,63.82515214821621,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.631837,5,Seasonal_Naive,168,clean_only,False,42,0,0,48
835.6011904761905,1046.1985806901553,3.680596609554754,129.97849293362194,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.632089,6,Seasonal_Naive,168,clean_only,False,42,0,0,48
442.6369047619048,666.9438962268758,1.918225789032613,47.2341214645173,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.632334,7,Seasonal_Naive,168,clean_only,False,42,0,0,48
227.66666666666663,376.411280889604,0.960996110364353,23.321202857413827,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.632707,8,Seasonal_Naive,168,clean_only,False,42,0,0,48
246.17261904761904,394.3246713414866,1.0519625890756896,27.705801798595623,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.633010,9,Seasonal_Naive,168,clean_only,False,42,0,0,48
238.69642857142856,390.0977670496755,1.030541726913103,27.489309546109457,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.633359,10,Seasonal_Naive,168,clean_only,False,42,0,0,48
235.7321428571429,381.0694459269171,1.030649155929936,30.628347891810332,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.633663,11,Seasonal_Naive,168,clean_only,False,42,0,0,48
279.07142857142856,407.1382414107616,1.2331813411425705,30.771621632681978,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.633936,12,Seasonal_Naive,168,clean_only,False,42,0,0,48
299.55357142857144,465.71879288645744,1.321383161980123,37.999835504113506,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.634210,13,Seasonal_Naive,168,clean_only,False,42,0,0,48
455.9107142857143,673.0291288891837,1.982993431569818,63.209341091258985,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.634517,14,Seasonal_Naive,168,clean_only,False,42,0,0,48
434.5178571428572,612.5702535025599,1.8515647960261976,42.88622943490357,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.635123,15,Seasonal_Naive,168,clean_only,False,42,0,0,48
348.14285714285717,535.5528629814419,1.4604996768146514,32.24856032058178,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.635485,16,Seasonal_Naive,168,clean_only,False,42,0,0,48
448.9940476190476,646.5459002967045,1.8903605361367275,57.71599675525343,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.635782,17,Seasonal_Naive,168,clean_only,False,42,0,48,48
243.8154761904762,356.7438807163641,1.0116907548419896,32.5538879554835,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.636079,18,Seasonal_Naive,168,clean_only,False,42,0,41,96
395.2559523809524,598.6369487665887,1.621881379030294,52.17138066810749,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:30.636373,19,Seasonal_Naive,168,clean_only,False,42,0,62,137
342.7716660572681,430.4548292334522,1.8749029663742436,18.03423917823265,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:31.407188,0,ARIMA,6,clean_only,False,42,0,0,48
890.0321648319401,938.6523399430446,4.872055247960808,109.9147201620272,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:31.959651,1,ARIMA,6,clean_only,False,42,0,0,48
833.17817272614,976.0851845344664,4.55944276549443,140.2865420798063,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:32.456354,2,ARIMA,6,clean_only,False,42,0,0,48
420.49616318300394,471.37263290106415,2.2956345287782316,32.066793303044555,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:32.894105,3,ARIMA,6,clean_only,False,42,0,0,48
